model,combine,cutoff_games,window_years,spearman_mean,spearman_sd,precision_at_12_mean,mae_mean
random_forest,recency_weighted,14,20,0.3309125755565384,0.1791705567158911,0.7333333333333333,3.577643009044606
random_forest,recency_weighted,14,30,0.3309125755565384,0.1791705567158911,0.7333333333333333,3.577643009044607
random_forest,val_weighted,6,10,0.48571447901526543,0.26471462653573474,0.5666666666666667,3.517447536666887
random_forest,val_weighted,6,20,0.5204276636430749,0.23592343888659037,0.5833333333333334,3.4451593579065354
random_forest,val_weighted,6,30,0.5204276636430749,0.23592343888659037,0.5833333333333334,3.4451593579065354
random_forest,val_weighted,7,10,0.44710804783471525,0.24323104256106495,0.5666666666666667,3.4677219407543634
random_forest,val_weighted,7,20,0.48544120922437733,0.2168476472840619,0.6,3.390720282204952
random_forest,val_weighted,7,30,0.48544120922437733,0.2168476472840619,0.6,3.3907202822049514
random_forest,val_weighted,8,10,0.4069179054640024,0.2656100734934773,0.5666666666666667,3.5080361937159745
random_forest,val_weighted,8,20,0.44587194146050385,0.24259948093885095,0.6,3.429755899703809
random_forest,val_weighted,8,30,0.44587194146050385,0.24259948093885095,0.6,3.429755899703809
random_forest,val_weighted,10,10,0.36326098040427973,0.2846531532253515,0.6333333333333334,3.4871896402607954
random_forest,val_weighted,10,20,0.39700695038277856,0.25738918495786833,0.6333333333333334,3.410891808676414
random_forest,val_weighted,10,30,0.39700695038277856,0.25738918495786833,0.6333333333333334,3.410891808676414
random_forest,val_weighted,12,10,0.33081392596724407,0.2764794450255888,0.6333333333333334,3.6796465320998166
random_forest,val_weighted,12,20,0.37330585864681975,0.26205882652010387,0.65,3.5698965464612655
random_forest,val_weighted,12,30,0.37330585864681975,0.26205882652010387,0.65,3.5698965464612646
random_forest,val_weighted,14,10,0.3054784018870706,0.2521339467335562,0.6833333333333333,3.7366215484820686
