model,combine,cutoff_games,window_years,spearman_mean,spearman_sd,precision_at_12_mean,mae_mean
lasso,mean,8,10,0.8239078829624231,0.0400616169013511,0.5333333333333333,2.6410240059726258
lasso,mean,8,20,0.8235096868478113,0.04306141870835248,0.5333333333333333,2.6315074080034435
lasso,mean,8,30,0.8235096868478113,0.04306141870835248,0.5333333333333333,2.6315074080034435
lasso,mean,10,10,0.8057872797609269,0.05535814882557262,0.55,2.75996026332657
lasso,mean,10,20,0.8050034122701893,0.059367787596875665,0.5333333333333333,2.7514885556302326
lasso,mean,10,30,0.8050034122701893,0.059367787596875665,0.5333333333333333,2.7514885556302326
lasso,mean,12,10,0.785422570665323,0.0796144019981191,0.5666666666666667,2.8885668983995925
lasso,mean,12,20,0.7833306295405275,0.08496567307437446,0.5666666666666667,2.8713729166376547
lasso,mean,12,30,0.7833306295405275,0.08496567307437446,0.5666666666666667,2.8713729166376547
lasso,recency_weighted,4,10,0.8106582856063136,0.022697379122383832,0.5,2.6333351523142214
lasso,recency_weighted,4,20,0.8100606326848417,0.023346129576259932,0.5,2.63211934312245
lasso,recency_weighted,4,30,0.8100606326848417,0.023346129576259932,0.5,2.63211934312245
lasso,recency_weighted,6,10,0.8213068578434142,0.02987214044059665,0.5166666666666667,2.6075927138456385
lasso,recency_weighted,6,20,0.8211568715978906,0.03102811066218592,0.5166666666666667,2.604145358987199
lasso,recency_weighted,6,30,0.8211568715978906,0.03102811066218592,0.5166666666666667,2.604145358987199
lasso,recency_weighted,8,10,0.8232652893332043,0.03967137705971659,0.5166666666666667,2.661778023965224
lasso,recency_weighted,8,20,0.8230932286213892,0.039920624335898,0.5166666666666667,2.65698442261062
lasso,recency_weighted,8,30,0.8230932286213892,0.039920624335898,0.5166666666666667,2.65698442261062
lasso,recency_weighted,10,10,0.8052758368787358,0.05555465780095783,0.55,2.773210348356122
lasso,recency_weighted,10,20,0.8040821365611326,0.05700744783302699,0.55,2.7697439225655236
lasso,recency_weighted,10,30,0.8040821365611326,0.05700744783302699,0.55,2.7697439225655236
lasso,recency_weighted,12,10,0.7850413991500301,0.08269451734043413,0.5833333333333333,2.8964313095940915
lasso,recency_weighted,12,20,0.7831070151810623,0.08308723579978618,0.5833333333333333,2.8894408430629612
lasso,recency_weighted,12,30,0.7831070151810623,0.08308723579978618,0.5833333333333333,2.8894408430629612
lasso,val_weighted,4,10,0.8123535985986166,0.021950631211601623,0.5166666666666666,2.603297702921269
lasso,val_weighted,4,20,0.8095959025850437,0.02644408803752314,0.5166666666666666,2.6009290089089716
lasso,val_weighted,4,30,0.8095959025850437,0.02644408803752314,0.5166666666666666,2.6009290089089716
lasso,val_weighted,6,10,0.8224237351164989,0.029973086351218873,0.5333333333333333,2.5851860528267046
lasso,val_weighted,6,20,0.8211153835772149,0.034405328159763035,0.5333333333333333,2.578254723147871
lasso,val_weighted,6,30,0.8211153835772149,0.034405328159763035,0.5333333333333333,2.578254723147871
lasso,val_weighted,8,10,0.8238119279117111,0.039972529457022954,0.5333333333333333,2.640946738699346
lasso,val_weighted,8,20,0.8234173489459475,0.042964713220873196,0.5333333333333333,2.631190310423545
lasso,val_weighted,8,30,0.8234173489459475,0.042964713220873196,0.5333333333333333,2.631190310423545
lasso,val_weighted,10,10,0.8056602105062387,0.05533367355042245,0.55,2.760166488864163
lasso,val_weighted,10,20,0.8048556942205126,0.058618259352802446,0.5333333333333333,2.7514574421704614
lasso,val_weighted,10,30,0.8048556942205126,0.058618259352802446,0.5333333333333333,2.7514574421704614
lasso,val_weighted,12,10,0.7854956433726668,0.07965199275526509,0.5666666666666667,2.888818593686244
lasso,val_weighted,12,20,0.7831382694688463,0.08367764351947792,0.5666666666666667,2.871251481701374
lasso,val_weighted,12,30,0.7831382694688463,0.08367764351947792,0.5666666666666667,2.871251481701374
lightgbm,mean,4,10,0.8110504788336111,0.025946805108198693,0.4833333333333333,2.6083471619114356
lightgbm,mean,4,20,0.81477402688281,0.028684966717845265,0.5,2.6165118541945644
lightgbm,mean,4,30,0.81477402688281,0.028684966717845265,0.5,2.6165118541945644
lightgbm,mean,6,10,0.8206059153980026,0.03182057404667409,0.5166666666666667,2.5963503231605105
lightgbm,mean,6,20,0.8225728913834107,0.03198715332313006,0.5166666666666667,2.6089147638715646
lightgbm,mean,6,30,0.8225728913834107,0.03198715332313006,0.5166666666666667,2.6089147638715646
lightgbm,mean,8,10,0.8218068102875403,0.04086421456123107,0.5166666666666667,2.6406461955348792
lightgbm,mean,8,20,0.824536938737533,0.04055995445118899,0.5166666666666667,2.649498224882614
lightgbm,mean,8,30,0.824536938737533,0.04055995445118899,0.5166666666666667,2.649498224882614
lightgbm,mean,10,10,0.798946241843369,0.052447944510393654,0.5333333333333334,2.7794880211635475
lightgbm,mean,10,20,0.7996731996098174,0.05350702185931041,0.5166666666666667,2.7836691025458316
lightgbm,mean,10,30,0.7996731996098174,0.05350702185931041,0.5166666666666667,2.7836691025458316
lightgbm,mean,12,10,0.7782237090876591,0.07103097330013264,0.5666666666666667,2.8945599151618233
lightgbm,mean,12,20,0.7827792755954761,0.0722458520324843,0.5833333333333334,2.8846986863958484
lightgbm,mean,12,30,0.7827792755954761,0.0722458520324843,0.5833333333333334,2.8846986863958484
lightgbm,recency_weighted,4,10,0.8062241876492179,0.02960471540293021,0.5,2.639686280881695
lightgbm,recency_weighted,4,20,0.8094773916454535,0.02913790566273388,0.4666666666666666,2.644831974448972
lightgbm,recency_weighted,4,30,0.8094773916454535,0.02913790566273388,0.4666666666666666,2.644831974448972
